id,BIO_anno,class
2545,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2546,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2547,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2548,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2549,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2550,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2551,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2552,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2553,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2554,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2555,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2556,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2557,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2558,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2559,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2560,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2561,B-BANK B-BANK B-BANK B-BANK B-BANK,2
2562,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2563,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2564,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2565,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2566,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2567,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2568,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2569,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2570,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2571,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2572,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2573,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2574,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2575,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2576,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2577,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2578,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2579,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2580,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2581,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2582,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2583,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2584,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
2585,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2586,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2587,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2588,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2589,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2590,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2591,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2592,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2593,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2594,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2595,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2596,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2597,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2598,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2599,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2600,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2601,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
2602,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2603,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2604,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2605,B-BANK B-BANK B-BANK B-BANK,2
2606,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2607,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2608,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2609,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2610,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2611,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2612,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2613,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2614,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2615,B-BANK B-BANK B-BANK B-BANK B-BANK,0
2616,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2617,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2618,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2619,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2620,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2621,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2622,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2623,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2624,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2625,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2626,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2627,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2628,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2629,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
2630,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2631,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2632,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2633,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2634,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2635,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2636,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2637,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2638,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2639,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2640,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2641,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
2642,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2643,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2644,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2645,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2646,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2647,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2648,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2649,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2650,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2651,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2652,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2653,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2654,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
2655,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2656,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
2657,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
