id,BIO_anno,class
2410,O O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,0
2411,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2412,O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2413,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O O O O O O O O,0
2414,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT O O O O B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ O O O,0
2415,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,0
2416,B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,0
2417,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2418,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
2419,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2420,O B-BANK I-BANK O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2421,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
2422,O O O O O O O O O B-COMMENTS_ADJ O,0
2423,O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,0
2424,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
2425,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,0
2426,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,0
2427,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,0
2428,O O O O O B-BANK I-BANK O O O O O O,0
2429,B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
2430,O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O,0
2431,O O O O O O O O O O O O O O O O O,0
2432,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2433,O O O O O O O B-BANK I-BANK O O O O O O O O,0
2434,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
2435,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,0
2436,O O B-COMMENTS_N I-COMMENTS_N O O O O,0
2437,O O O O O O O B-BANK I-BANK O O B-BANK I-BANK O O B-BANK I-BANK,0
2438,O O O O O O O O O O O O O O O O O O O O O O,0
2439,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,0
2440,B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,0
2441,O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
2442,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,0
2443,O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,0
2444,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-BANK I-BANK O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
2445,B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O,0
2446,O O B-BANK I-BANK O O O O O O O O O O O O,0
2447,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2448,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O,0
2449,O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O,0
2450,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2451,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
2452,O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O,0
2453,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-BANK I-BANK O O O O O O O,0
2454,B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ O,0
2455,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
2456,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,0
2457,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
2458,O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O,0
2459,O O B-BANK I-BANK O O O I-PRODUCT I-BANK O O B-BANK I-BANK O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT O,0
2460,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
2461,B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O,0
2462,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,0
2463,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2464,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
2465,O O B-PRODUCT I-PRODUCT O O O O,0
2466,B-COMMENTS_N I-COMMENTS_N O O O O,0
2467,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O,0
2468,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,0
2469,O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O,0
2470,O O O O O O O O O O O O O O O O O O O O O O,0
2471,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O,0
2472,O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
2473,O O O O O B-BANK I-BANK O O O O O O,0
2474,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,0
2475,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
2476,O O O O O O O O O O O O O O O O O O,0
2477,B-COMMENTS_N I-COMMENTS_N O O O O,0
2478,O O O O O O O O O B-BANK I-BANK O,0
2479,O O O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O,0
2480,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT O O O O O O O I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O B-BANK I-BANK B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
2481,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O,0
2482,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,0
2483,O O O O O O O O O O O,0
2484,O O O O O O O O O,0
2485,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O,0
2486,O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
2487,O O O O O O,0
2488,B-BANK I-BANK O O O,0
2489,B-BANK I-BANK O O O O,0
2490,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O,0
2491,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O,0
2492,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2493,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2494,O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O,0
2495,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,0
2496,O O O O O O O O O O B-BANK I-BANK,0
2497,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O,0
2498,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O,0
2499,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2500,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,0
2501,O O O O O O B-COMMENTS_N I-COMMENTS_N,0
2502,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O,0
2503,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O O O O O,0
2504,O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O,0
2505,O O O O O O O O O O O,0
2506,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2507,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
2508,O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O,0
2509,O O O O O O O O B-BANK I-BANK O O,0
2510,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2511,B-PRODUCT I-PRODUCT O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2512,O O B-BANK I-BANK I-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,0
2513,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ O,0
2514,O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2515,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O,0
2516,O O O O O O O O O O,0
2517,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,0
2518,O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O,0
2519,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2520,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,0
2521,B-BANK I-BANK O O O,0
2522,O I-BANK O O O O O O O O O O,0
2523,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2524,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
2525,O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O,0
2526,O O O O O B-COMMENTS_ADJ O O O O O O O O O O O,0
2527,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O,0
2528,O O O O O O O O O O B-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ,0
2529,B-COMMENTS_ADJ O,0
2530,O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O,0
2531,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
2532,B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
2533,B-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2534,B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O,0
2535,O O O O O O O O O O O O O O O O,0
2536,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O,0
2537,O O O O O O O O O O O O O O O O,0
2538,O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O,0
2539,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,0
2540,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O,0
2541,O O O O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,0
2542,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
2543,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,0
2544,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
2545,B-PRODUCT I-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
2546,O O O B-COMMENTS_ADJ O O O,0
2547,O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,0
2548,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2549,O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O,0
2550,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2551,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O O O O,0
2552,B-BANK I-BANK O O O O O O,0
2553,B-COMMENTS_ADJ O B-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
2554,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
2555,O O O O O O O O O O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O,0
2556,O O O O O O O O O O O,0
2557,O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,0
2558,O O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O,0
2559,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2560,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2561,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2562,O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O,0
2563,O O B-BANK I-BANK B-PRODUCT O,0
2564,O O O O O O O,0
2565,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O,0
2566,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
2567,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O,0
2568,O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O,0
2569,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,0
2570,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
2571,O O O O O O O O O O B-BANK I-BANK O O O O O,0
2572,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O,0
2573,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,0
2574,O O O O O O O O O B-COMMENTS_ADJ,0
2575,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2576,O O O O O O O B-COMMENTS_ADJ O O O O O O O,0
2577,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,0
2578,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
2579,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,0
2580,O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2581,B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2582,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2583,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2584,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
2585,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O,0
2586,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
2587,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,0
2588,O O O O B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
2589,O O O B-BANK I-BANK O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,0
2590,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,0
2591,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
2592,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
2593,B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2594,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
2595,O O O O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O,0
2596,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,0
2597,O B-PRODUCT I-PRODUCT O O O O,0
2598,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ,0
2599,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
2600,O O O O O O O O O O O O O O O O O O O O O,0
2601,B-BANK I-BANK O O O O O O O O O O O O O O O B-BANK I-BANK B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ O O O O O I-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2602,O O O O O O O O O O,0
2603,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
2604,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
2605,B-COMMENTS_N I-COMMENTS_N O O,0
2606,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O,0
2607,B-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O,0
2608,O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT,0
2609,O O O O O O O O O O O O O O O O O O O O,0
2610,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O O,0
2611,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
2612,O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
2613,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O I-PRODUCT O O O O O,0
2614,O O O O O O B-PRODUCT O,0
2615,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
2616,B-BANK I-BANK O O O O O O O,0
2617,O O O O O O O O O O O O O O O O O O O O O O O O,0
